URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.1.11.14914,20190522,active,"2.16.840.1.113883.1.11.14914",RaceValueSet,Race Value Set,"Duplicate of official CDC Detailed Race 16.840.1.114222.4.11.876 All concepts that can describe a person's ""race"" as defined by the United States Bureau of Census. This includes the US Office of Management and Budget (OMB) five main categories, along with a sixth ""Other race"" category, plus all the more detailed descendant race concepts used by the US Bureau of Census.","Questionnaire/Questionnaire-mothers-live-birth","us.nlm.vsac"
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.114222.4.11.837,20121025,active,"2.16.840.1.114222.4.11.837",Ethnicity,Ethnicity,"","Questionnaire/Questionnaire-mothers-live-birth","us.nlm.vsac"
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.114222.4.11.877,20190518,active,"2.16.840.1.114222.4.11.877",DetailedEthnicity,Detailed Ethnicity,"","Questionnaire/Questionnaire-mothers-live-birth","us.nlm.vsac"
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/Location-bfdr,StructureDefinition/Patient-decedent-fetus","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/Location-bfdr,StructureDefinition/Patient-decedent-fetus","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/Patient-decedent-fetus","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/Condition-eclampsia-hypertension,StructureDefinition/Observation-number-live-births-this-delivery,StructureDefinition/Condition-ruptured-uterus,StructureDefinition/Observation-nicu-admission,StructureDefinition/Observation-method-of-disposition,StructureDefinition/Procedure-epidural-or-spinal-anesthesia,StructureDefinition/Procedure-augmentation-of-labor,StructureDefinition/Observation-histological-placental-exam-performed,StructureDefinition/Condition-seizure,StructureDefinition/Observation-infant-breastfed-at-discharge,StructureDefinition/Procedure-assisted-ventilation-following-delivery,StructureDefinition/Observation-gestational-age-at-delivery,StructureDefinition/Observation-mother-delivery-weight,StructureDefinition/Observation-previous-preterm-birth,StructureDefinition/Observation-birth-weight,StructureDefinition/Observation-none-of-specified-abnormal-conditions-of-newborn,StructureDefinition/Procedure-unplanned-hysterectomy,StructureDefinition/Observation-antibiotics-administered-during-labor,StructureDefinition/Procedure-assisted-ventilation-more-than-six-hours,StructureDefinition/Observation-cigarette-smoking-before-during-pregnancy,StructureDefinition/Observation-ssn-requested-for-child,StructureDefinition/Observation-unknown-final-route-and-method-of-delivery,StructureDefinition/Observation-none-of-specified-obstetric-procedures,StructureDefinition/Observation-fetal-death-time-point,StructureDefinition/Condition-prepregnancy-diabetes,StructureDefinition/Observation-number-fetal-deaths-this-delivery,StructureDefinition/Condition-infection-present-during-pregnancy,StructureDefinition/Observation-mother-married-during-pregnancy,StructureDefinition/Condition-fetal-death-cause-or-condition,StructureDefinition/Observation-number-births-now-living,StructureDefinition/Observation-number-prenatal-visits,StructureDefinition/Observation-mother-received-wic-food,StructureDefinition/Procedure-artificial-insemination,StructureDefinition/Observation-date-of-last-other-pregnancy-outcome,StructureDefinition/Observation-autopsy-histological-exam-results-used,StructureDefinition/Observation-no-infections-present-during-pregnancy,StructureDefinition/Procedure-blood-transfusion,StructureDefinition/Observation-none-of-specified-pregnancy-risk-factors,StructureDefinition/Observation-labor-trial-attempted,StructureDefinition/Observation-icu-admission,StructureDefinition/Procedure-surfactant-replacement-therapy,StructureDefinition/Observation-coded-other-fetal-death-cause-or-condition,StructureDefinition/Observation-coded-initiating-fetal-death-cause-or-condition,StructureDefinition/Procedure-assisted-fertilization,StructureDefinition/Observation-fetal-presentation,StructureDefinition/Observation-apgar-score,StructureDefinition/Observation-date-of-first-prenatal-care-visit,StructureDefinition/Procedure-infertility-treatment,StructureDefinition/Procedure-obstetric,StructureDefinition/Observation-mother-height,StructureDefinition/Observation-number-births-now-dead,StructureDefinition/Observation-paternity-acknowledgement-signed,StructureDefinition/Observation-number-previous-cesareans,StructureDefinition/Condition-congenital-anomaly-of-newborn,StructureDefinition/Observation-infant-living,StructureDefinition/Observation-number-other-pregnancy-outcomes,StructureDefinition/Procedure-induction-of-labor,StructureDefinition/Observation-birth-plurality-of-pregnancy,StructureDefinition/Observation-mother-prepregnancy-weight,StructureDefinition/Condition-gestational-diabetes,StructureDefinition/Procedure-antibiotic-suspected-neonatal-sepsis,StructureDefinition/Observation-planned-to-deliver-at-home,StructureDefinition/Observation-none-of-specified-maternal-morbidities,StructureDefinition/Observation-none-of-specified-characteristics-labor-delivery,StructureDefinition/Condition-gestational-hypertension,StructureDefinition/Procedure-final-route-method-delivery,StructureDefinition/Observation-steroids-fetal-lung-maturation,StructureDefinition/Observation-None-congenital-anomolies-of-the-newborn,StructureDefinition/Condition-perineal-laceration,StructureDefinition/Observation-date-of-last-live-birth,StructureDefinition/Condition-prepregnancy-hypertension,StructureDefinition/Observation-last-menstrual-period,StructureDefinition/Condition-fetal-death-other-cause-or-condition,StructureDefinition/Condition-chorioamnionitis,StructureDefinition/Observation-previous-cesarean","SCT"
http://hl7.org/fhir/ValueSet/bundle-type,4.0.1,active,"2.16.840.1.113883.4.642.3.620",BundleType,BundleType,"Indicates the purpose of a bundle - how it is intended to be used.","StructureDefinition/Bundle-document-fetal-death-report,StructureDefinition/Bundle-document-demographic-coded-content,StructureDefinition/Bundle-document-birth-report,StructureDefinition/Bundle-document-coded-cause-of-fetal-death","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/composition-attestation-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.238",CompositionAttestationMode,CompositionAttestationMode,"The way in which a person authenticated a composition.","StructureDefinition/Composition-coded-cause-of-fetal-death,StructureDefinition/Composition-provider-live-birth-report,StructureDefinition/Composition-coded-race-and-ethnicity,StructureDefinition/Composition-jurisdiction-fetal-death-report,StructureDefinition/Composition-provider-fetal-death-report,StructureDefinition/Composition-jurisdiction-live-birth-report","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/composition-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.241",CompositionStatus,CompositionStatus,"The workflow/clinical status of the composition.","StructureDefinition/Composition-coded-cause-of-fetal-death,StructureDefinition/Composition-provider-live-birth-report,StructureDefinition/Composition-coded-race-and-ethnicity,StructureDefinition/Composition-jurisdiction-fetal-death-report,StructureDefinition/Composition-provider-fetal-death-report,StructureDefinition/Composition-jurisdiction-live-birth-report","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/condition-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.162",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","StructureDefinition/Condition-eclampsia-hypertension,StructureDefinition/Condition-gestational-diabetes,StructureDefinition/Condition-infection-present-during-pregnancy,StructureDefinition/Condition-ruptured-uterus,StructureDefinition/Condition-fetal-death-cause-or-condition,StructureDefinition/Condition-gestational-hypertension,StructureDefinition/Condition-seizure,StructureDefinition/Condition-perineal-laceration,StructureDefinition/Condition-prepregnancy-hypertension,StructureDefinition/Condition-congenital-anomaly-of-newborn,StructureDefinition/Condition-fetal-death-other-cause-or-condition,StructureDefinition/Condition-chorioamnionitis,StructureDefinition/Condition-prepregnancy-diabetes","THO"
http://hl7.org/fhir/ValueSet/condition-clinical,4.0.1,draft,"2.16.840.1.113883.4.642.3.164",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","StructureDefinition/Condition-eclampsia-hypertension,StructureDefinition/Condition-gestational-diabetes,StructureDefinition/Condition-infection-present-during-pregnancy,StructureDefinition/Condition-ruptured-uterus,StructureDefinition/Condition-fetal-death-cause-or-condition,StructureDefinition/Condition-gestational-hypertension,StructureDefinition/Condition-seizure,StructureDefinition/Condition-perineal-laceration,StructureDefinition/Condition-prepregnancy-hypertension,StructureDefinition/Condition-congenital-anomaly-of-newborn,StructureDefinition/Condition-fetal-death-other-cause-or-condition,StructureDefinition/Condition-chorioamnionitis,StructureDefinition/Condition-prepregnancy-diabetes","THO"
http://hl7.org/fhir/ValueSet/condition-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.161",Condition/Problem/DiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/Procedure-assisted-fertilization,StructureDefinition/Procedure-antibiotic-suspected-neonatal-sepsis,StructureDefinition/Procedure-epidural-or-spinal-anesthesia,StructureDefinition/Procedure-augmentation-of-labor,StructureDefinition/Procedure-final-route-method-delivery,StructureDefinition/Procedure-assisted-ventilation-following-delivery,StructureDefinition/Procedure-infertility-treatment,StructureDefinition/Procedure-obstetric,StructureDefinition/Procedure-artificial-insemination,StructureDefinition/Procedure-unplanned-hysterectomy,StructureDefinition/Procedure-assisted-ventilation-more-than-six-hours,StructureDefinition/Procedure-blood-transfusion,StructureDefinition/Procedure-surfactant-replacement-therapy,StructureDefinition/Procedure-induction-of-labor","SCT"
http://hl7.org/fhir/ValueSet/condition-severity,4.0.1,draft,"2.16.840.1.113883.4.642.3.168",Condition/DiagnosisSeverity,Condition/Diagnosis Severity,"Preferred value set for Condition/Diagnosis severity grading.","StructureDefinition/Condition-eclampsia-hypertension,StructureDefinition/Condition-gestational-diabetes,StructureDefinition/Condition-infection-present-during-pregnancy,StructureDefinition/Condition-ruptured-uterus,StructureDefinition/Condition-fetal-death-cause-or-condition,StructureDefinition/Condition-gestational-hypertension,StructureDefinition/Condition-seizure,StructureDefinition/Condition-perineal-laceration,StructureDefinition/Condition-prepregnancy-hypertension,StructureDefinition/Condition-congenital-anomaly-of-newborn,StructureDefinition/Condition-fetal-death-other-cause-or-condition,StructureDefinition/Condition-chorioamnionitis,StructureDefinition/Condition-prepregnancy-diabetes","SCT"
http://hl7.org/fhir/ValueSet/condition-stage,4.0.1,draft,"2.16.840.1.113883.4.642.3.170",ConditionStage,Condition Stage,"Example value set for stages of cancer and other conditions.","StructureDefinition/Condition-eclampsia-hypertension,StructureDefinition/Condition-gestational-diabetes,StructureDefinition/Condition-infection-present-during-pregnancy,StructureDefinition/Condition-ruptured-uterus,StructureDefinition/Condition-fetal-death-cause-or-condition,StructureDefinition/Condition-gestational-hypertension,StructureDefinition/Condition-seizure,StructureDefinition/Condition-perineal-laceration,StructureDefinition/Condition-prepregnancy-hypertension,StructureDefinition/Condition-congenital-anomaly-of-newborn,StructureDefinition/Condition-fetal-death-other-cause-or-condition,StructureDefinition/Condition-chorioamnionitis,StructureDefinition/Condition-prepregnancy-diabetes","SCT"
http://hl7.org/fhir/ValueSet/condition-stage-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.171",ConditionStageType,Condition Stage Type,"Example value set for the type of stages of cancer and other conditions","StructureDefinition/Condition-eclampsia-hypertension,StructureDefinition/Condition-gestational-diabetes,StructureDefinition/Condition-infection-present-during-pregnancy,StructureDefinition/Condition-ruptured-uterus,StructureDefinition/Condition-fetal-death-cause-or-condition,StructureDefinition/Condition-gestational-hypertension,StructureDefinition/Condition-seizure,StructureDefinition/Condition-perineal-laceration,StructureDefinition/Condition-prepregnancy-hypertension,StructureDefinition/Condition-congenital-anomaly-of-newborn,StructureDefinition/Condition-fetal-death-other-cause-or-condition,StructureDefinition/Condition-chorioamnionitis,StructureDefinition/Condition-prepregnancy-diabetes","SCT"
http://hl7.org/fhir/ValueSet/condition-ver-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.166",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","StructureDefinition/Condition-eclampsia-hypertension,StructureDefinition/Condition-gestational-diabetes,StructureDefinition/Condition-infection-present-during-pregnancy,StructureDefinition/Condition-ruptured-uterus,StructureDefinition/Condition-fetal-death-cause-or-condition,StructureDefinition/Condition-gestational-hypertension,StructureDefinition/Condition-seizure,StructureDefinition/Condition-perineal-laceration,StructureDefinition/Condition-prepregnancy-hypertension,StructureDefinition/Condition-congenital-anomaly-of-newborn,StructureDefinition/Condition-fetal-death-other-cause-or-condition,StructureDefinition/Condition-chorioamnionitis,StructureDefinition/Condition-prepregnancy-diabetes","THO"
http://hl7.org/fhir/ValueSet/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","StructureDefinition/Patient-decedent-fetus","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contact-point-use,4.0.1,active,"2.16.840.1.113883.4.642.3.73",ContactPointUse,ContactPointUse,"Use of contact point.","StructureDefinition/Patient-decedent-fetus","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/coverage-class,4.0.1,draft,"2.16.840.1.113883.4.642.3.1009",CoverageClassCodes,Coverage Class Codes,"This value set includes Coverage Class codes.","StructureDefinition/Coverage-principal-payer-delivery","THO"
http://hl7.org/fhir/ValueSet/coverage-copay-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.527",CoverageCopayTypeCodes,Coverage Copay Type Codes,"This value set includes sample Coverage Copayment Type codes.","StructureDefinition/Coverage-principal-payer-delivery","THO"
http://hl7.org/fhir/ValueSet/coverage-financial-exception,4.0.1,draft,"2.16.840.1.113883.4.642.3.1328",ExampleCoverageFinancialExceptionCodes,Example Coverage Financial Exception Codes,"This value set includes Example Coverage Financial Exception Codes.","StructureDefinition/Coverage-principal-payer-delivery","THO"
